ID,"CubeId;""rendopar"""
1,"PublishingDate;""2018-04-03 14:30"""
2,
3,"Date;""d0"";""Value"""
754,"1988-06-27;""b0"";""4.355"""
755,"1988-06-27;""b1"";""-2.13"""
756,"1988-06-27;""b2"";""-0.18"""
757,"1988-06-27;""b3"";""2.947"""
758,"1988-06-27;""t1"";""1.604"""
759,"1988-06-27;""t2"";""0.28"""
760,"1988-06-28;""b0"";"
761,"1988-06-28;""b1"";"
762,"1988-06-28;""b2"";"
763,"1988-06-28;""b3"";"
764,"1988-06-28;""t1"";"
765,"1988-06-28;""t2"";"
766,"1988-06-29;""b0"";"
767,"1988-06-29;""b1"";"
768,"1988-06-29;""b2"";"
769,"1988-06-29;""b3"";"
770,"1988-06-29;""t1"";"
771,"1988-06-29;""t2"";"
772,"1988-06-30;""b0"";""4.533"""
773,"1988-06-30;""b1"";""-1.335"""
774,"1988-06-30;""b2"";""-0.563"""
775,"1988-06-30;""b3"";""0.833"""
776,"1988-06-30;""t1"";""2.82"""
777,"1988-06-30;""t2"";""0.498"""
778,"1988-07-01;""b0"";"
779,"1988-07-01;""b1"";"
780,"1988-07-01;""b2"";"
781,"1988-07-01;""b3"";"
782,"1988-07-01;""t1"";"
783,"1988-07-01;""t2"";"
784,"1988-07-04;""b0"";""4.52"""
785,"1988-07-04;""b1"";""-1.685"""
786,"1988-07-04;""b2"";""-1.1"""
787,"1988-07-04;""b3"";""2.184"""
788,"1988-07-04;""t1"";""2.105"""
789,"1988-07-04;""t2"";""0.603"""
790,"1988-07-05;""b0"";"
791,"1988-07-05;""b1"";"
792,"1988-07-05;""b2"";"
793,"1988-07-05;""b3"";"
794,"1988-07-05;""t1"";"
795,"1988-07-05;""t2"";"
796,"1988-07-06;""b0"";"
797,"1988-07-06;""b1"";"
798,"1988-07-06;""b2"";"
799,"1988-07-06;""b3"";"
800,"1988-07-06;""t1"";"
801,"1988-07-06;""t2"";"
802,"1988-07-07;""b0"";"
803,"1988-07-07;""b1"";"
804,"1988-07-07;""b2"";"
805,"1988-07-07;""b3"";"
806,"1988-07-07;""t1"";"
807,"1988-07-07;""t2"";"
808,"1988-07-08;""b0"";"
809,"1988-07-08;""b1"";"
810,"1988-07-08;""b2"";"
811,"1988-07-08;""b3"";"
812,"1988-07-08;""t1"";"
813,"1988-07-08;""t2"";"
814,"1988-07-11;""b0"";""4.566"""
815,"1988-07-11;""b1"";""-1.549"""
816,"1988-07-11;""b2"";""0"""
817,"1988-07-11;""b3"";""2.977"""
818,"1988-07-11;""t1"";""4.233"""
819,"1988-07-11;""t2"";""0.353"""
820,"1988-07-12;""b0"";"
821,"1988-07-12;""b1"";"
822,"1988-07-12;""b2"";"
823,"1988-07-12;""b3"";"
824,"1988-07-12;""t1"";"
825,"1988-07-12;""t2"";"
826,"1988-07-13;""b0"";"
827,"1988-07-13;""b1"";"
828,"1988-07-13;""b2"";"
829,"1988-07-13;""b3"";"
830,"1988-07-13;""t1"";"
831,"1988-07-13;""t2"";"
832,"1988-07-14;""b0"";"
833,"1988-07-14;""b1"";"
834,"1988-07-14;""b2"";"
835,"1988-07-14;""b3"";"
836,"1988-07-14;""t1"";"
837,"1988-07-14;""t2"";"
838,"1988-07-15;""b0"";"
839,"1988-07-15;""b1"";"
840,"1988-07-15;""b2"";"
841,"1988-07-15;""b3"";"
842,"1988-07-15;""t1"";"
843,"1988-07-15;""t2"";"
844,"1988-07-18;""b0"";""4.467"""
845,"1988-07-18;""b1"";""-1.572"""
846,"1988-07-18;""b2"";""-0.041"""
847,"1988-07-18;""b3"";""4.313"""
848,"1988-07-18;""t1"";""3.041"""
849,"1988-07-18;""t2"";""0.329"""
850,"1988-07-19;""b0"";"
851,"1988-07-19;""b1"";"
852,"1988-07-19;""b2"";"
853,"1988-07-19;""b3"";"
854,"1988-07-19;""t1"";"
855,"1988-07-19;""t2"";"
856,"1988-07-20;""b0"";"
857,"1988-07-20;""b1"";"
858,"1988-07-20;""b2"";"
859,"1988-07-20;""b3"";"
860,"1988-07-20;""t1"";"
861,"1988-07-20;""t2"";"
862,"1988-07-21;""b0"";"
863,"1988-07-21;""b1"";"
864,"1988-07-21;""b2"";"
865,"1988-07-21;""b3"";"
866,"1988-07-21;""t1"";"
867,"1988-07-21;""t2"";"
868,"1988-07-22;""b0"";"
869,"1988-07-22;""b1"";"
870,"1988-07-22;""b2"";"
871,"1988-07-22;""b3"";"
872,"1988-07-22;""t1"";"
873,"1988-07-22;""t2"";"
874,"1988-07-25;""b0"";""4.366"""
875,"1988-07-25;""b1"";""-1.592"""
876,"1988-07-25;""b2"";""0.003"""
877,"1988-07-25;""b3"";""3.127"""
878,"1988-07-25;""t1"";""1.648"""
879,"1988-07-25;""t2"";""0.337"""
880,"1988-07-26;""b0"";"
881,"1988-07-26;""b1"";"
882,"1988-07-26;""b2"";"
883,"1988-07-26;""b3"";"
884,"1988-07-26;""t1"";"
885,"1988-07-26;""t2"";"
886,"1988-07-27;""b0"";"
887,"1988-07-27;""b1"";"
888,"1988-07-27;""b2"";"
889,"1988-07-27;""b3"";"
890,"1988-07-27;""t1"";"
891,"1988-07-27;""t2"";"
892,"1988-07-28;""b0"";"
893,"1988-07-28;""b1"";"
894,"1988-07-28;""b2"";"
895,"1988-07-28;""b3"";"
896,"1988-07-28;""t1"";"
897,"1988-07-28;""t2"";"
898,"1988-07-29;""b0"";""4.142"""
899,"1988-07-29;""b1"";""-1.49"""
900,"1988-07-29;""b2"";""-0.495"""
901,"1988-07-29;""b3"";""0.556"""
902,"1988-07-29;""t1"";""0.06"""
903,"1988-07-29;""t2"";""0.095"""
904,"1988-08-01;""b0"";"
905,"1988-08-01;""b1"";"
906,"1988-08-01;""b2"";"
907,"1988-08-01;""b3"";"
908,"1988-08-01;""t1"";"
909,"1988-08-01;""t2"";"
910,"1988-08-02;""b0"";""4.461"""
911,"1988-08-02;""b1"";""-1.809"""
912,"1988-08-02;""b2"";""-0.045"""
913,"1988-08-02;""b3"";""4.111"""
914,"1988-08-02;""t1"";""2.19"""
915,"1988-08-02;""t2"";""0.37"""
916,"1988-08-03;""b0"";"
917,"1988-08-03;""b1"";"
918,"1988-08-03;""b2"";"
919,"1988-08-03;""b3"";"
920,"1988-08-03;""t1"";"
921,"1988-08-03;""t2"";"
922,"1988-08-04;""b0"";"
923,"1988-08-04;""b1"";"
924,"1988-08-04;""b2"";"
925,"1988-08-04;""b3"";"
926,"1988-08-04;""t1"";"
927,"1988-08-04;""t2"";"
928,"1988-08-05;""b0"";"
929,"1988-08-05;""b1"";"
930,"1988-08-05;""b2"";"
931,"1988-08-05;""b3"";"
932,"1988-08-05;""t1"";"
933,"1988-08-05;""t2"";"
934,"1988-08-08;""b0"";""4.439"""
935,"1988-08-08;""b1"";""-1.97"""
936,"1988-08-08;""b2"";""-1.127"""
937,"1988-08-08;""b3"";""4.692"""
938,"1988-08-08;""t1"";""1.337"""
939,"1988-08-08;""t2"";""0.391"""
940,"1988-08-09;""b0"";"
941,"1988-08-09;""b1"";"
942,"1988-08-09;""b2"";"
943,"1988-08-09;""b3"";"
944,"1988-08-09;""t1"";"
945,"1988-08-09;""t2"";"
946,"1988-08-10;""b0"";"
947,"1988-08-10;""b1"";"
948,"1988-08-10;""b2"";"
949,"1988-08-10;""b3"";"
950,"1988-08-10;""t1"";"
951,"1988-08-10;""t2"";"
952,"1988-08-11;""b0"";"
953,"1988-08-11;""b1"";"
954,"1988-08-11;""b2"";"
955,"1988-08-11;""b3"";"
956,"1988-08-11;""t1"";"
957,"1988-08-11;""t2"";"
958,"1988-08-12;""b0"";"
959,"1988-08-12;""b1"";"
960,"1988-08-12;""b2"";"
961,"1988-08-12;""b3"";"
962,"1988-08-12;""t1"";"
963,"1988-08-12;""t2"";"
964,"1988-08-15;""b0"";""4.559"""
965,"1988-08-15;""b1"";""-2.518"""
966,"1988-08-15;""b2"";""-0.355"""
967,"1988-08-15;""b3"";""5.792"""
968,"1988-08-15;""t1"";""1.999"""
969,"1988-08-15;""t2"";""0.375"""
970,"1988-08-16;""b0"";"
971,"1988-08-16;""b1"";"
972,"1988-08-16;""b2"";"
973,"1988-08-16;""b3"";"
974,"1988-08-16;""t1"";"
975,"1988-08-16;""t2"";"
976,"1988-08-17;""b0"";"
977,"1988-08-17;""b1"";"
978,"1988-08-17;""b2"";"
979,"1988-08-17;""b3"";"
980,"1988-08-17;""t1"";"
981,"1988-08-17;""t2"";"
982,"1988-08-18;""b0"";"
983,"1988-08-18;""b1"";"
984,"1988-08-18;""b2"";"
985,"1988-08-18;""b3"";"
986,"1988-08-18;""t1"";"
987,"1988-08-18;""t2"";"
988,"1988-08-19;""b0"";"
989,"1988-08-19;""b1"";"
990,"1988-08-19;""b2"";"
991,"1988-08-19;""b3"";"
992,"1988-08-19;""t1"";"
993,"1988-08-19;""t2"";"
994,"1988-08-22;""b0"";""4.458"""
995,"1988-08-22;""b1"";""-1.928"""
996,"1988-08-22;""b2"";""1.06"""
997,"1988-08-22;""b3"";""4.357"""
998,"1988-08-22;""t1"";""3.956"""
999,"1988-08-22;""t2"";""0.397"""
1000,"1988-08-23;""b0"";"
1001,"1988-08-23;""b1"";"
1002,"1988-08-23;""b2"";"
1003,"1988-08-23;""b3"";"
1004,"1988-08-23;""t1"";"
1005,"1988-08-23;""t2"";"
1006,"1988-08-24;""b0"";"
1007,"1988-08-24;""b1"";"
1008,"1988-08-24;""b2"";"
1009,"1988-08-24;""b3"";"
1010,"1988-08-24;""t1"";"
1011,"1988-08-24;""t2"";"
1012,"1988-08-25;""b0"";"
1013,"1988-08-25;""b1"";"
1014,"1988-08-25;""b2"";"
1015,"1988-08-25;""b3"";"
1016,"1988-08-25;""t1"";"
1017,"1988-08-25;""t2"";"
1018,"1988-08-26;""b0"";"
1019,"1988-08-26;""b1"";"
1020,"1988-08-26;""b2"";"
1021,"1988-08-26;""b3"";"
1022,"1988-08-26;""t1"";"
1023,"1988-08-26;""t2"";"
1024,"1988-08-29;""b0"";""4.625"""
1025,"1988-08-29;""b1"";""-2.156"""
1026,"1988-08-29;""b2"";""0.584"""
1027,"1988-08-29;""b3"";""4.094"""
1028,"1988-08-29;""t1"";""3.417"""
1029,"1988-08-29;""t2"";""0.32"""
1030,"1988-08-30;""b0"";"
1031,"1988-08-30;""b1"";"
1032,"1988-08-30;""b2"";"
1033,"1988-08-30;""b3"";"
1034,"1988-08-30;""t1"";"
1035,"1988-08-30;""t2"";"
1036,"1988-08-31;""b0"";""4.411"""
1037,"1988-08-31;""b1"";""-1.394"""
1038,"1988-08-31;""b2"";""1.445"""
1039,"1988-08-31;""b3"";""2.656"""
1040,"1988-08-31;""t1"";""6.924"""
1041,"1988-08-31;""t2"";""0.4"""
1042,"1988-09-01;""b0"";"
1043,"1988-09-01;""b1"";"
1044,"1988-09-01;""b2"";"
1045,"1988-09-01;""b3"";"
1046,"1988-09-01;""t1"";"
1047,"1988-09-01;""t2"";"
1048,"1988-09-02;""b0"";"
1049,"1988-09-02;""b1"";"
1050,"1988-09-02;""b2"";"
1051,"1988-09-02;""b3"";"
1052,"1988-09-02;""t1"";"
1053,"1988-09-02;""t2"";"
1054,"1988-09-05;""b0"";""4.555"""
1055,"1988-09-05;""b1"";""-1.236"""
1056,"1988-09-05;""b2"";""-1.133"""
1057,"1988-09-05;""b3"";""1.869"""
1058,"1988-09-05;""t1"";""1.847"""
1059,"1988-09-05;""t2"";""0.466"""
1060,"1988-09-06;""b0"";"
1061,"1988-09-06;""b1"";"
1062,"1988-09-06;""b2"";"
1063,"1988-09-06;""b3"";"
1064,"1988-09-06;""t1"";"
1065,"1988-09-06;""t2"";"
1066,"1988-09-07;""b0"";"
1067,"1988-09-07;""b1"";"
1068,"1988-09-07;""b2"";"
1069,"1988-09-07;""b3"";"
1070,"1988-09-07;""t1"";"
1071,"1988-09-07;""t2"";"
1072,"1988-09-08;""b0"";"
1073,"1988-09-08;""b1"";"
1074,"1988-09-08;""b2"";"
1075,"1988-09-08;""b3"";"
1076,"1988-09-08;""t1"";"
1077,"1988-09-08;""t2"";"
1078,"1988-09-09;""b0"";"
1079,"1988-09-09;""b1"";"
1080,"1988-09-09;""b2"";"
1081,"1988-09-09;""b3"";"
1082,"1988-09-09;""t1"";"
1083,"1988-09-09;""t2"";"
1084,"1988-09-12;""b0"";""4.511"""
1085,"1988-09-12;""b1"";""-2.286"""
1086,"1988-09-12;""b2"";""0.283"""
1087,"1988-09-12;""b3"";""4.35"""
1088,"1988-09-12;""t1"";""2.377"""
1089,"1988-09-12;""t2"";""0.361"""
1090,"1988-09-13;""b0"";"
1091,"1988-09-13;""b1"";"
1092,"1988-09-13;""b2"";"
1093,"1988-09-13;""b3"";"
1094,"1988-09-13;""t1"";"
1095,"1988-09-13;""t2"";"
1096,"1988-09-14;""b0"";"
1097,"1988-09-14;""b1"";"
1098,"1988-09-14;""b2"";"
1099,"1988-09-14;""b3"";"
1100,"1988-09-14;""t1"";"
1101,"1988-09-14;""t2"";"
1102,"1988-09-15;""b0"";"
1103,"1988-09-15;""b1"";"
1104,"1988-09-15;""b2"";"
1105,"1988-09-15;""b3"";"
1106,"1988-09-15;""t1"";"
1107,"1988-09-15;""t2"";"
1108,"1988-09-16;""b0"";"
1109,"1988-09-16;""b1"";"
1110,"1988-09-16;""b2"";"
1111,"1988-09-16;""b3"";"
1112,"1988-09-16;""t1"";"
1113,"1988-09-16;""t2"";"
1114,"1988-09-19;""b0"";""4.324"""
1115,"1988-09-19;""b1"";""-2.282"""
1116,"1988-09-19;""b2"";""0.257"""
1117,"1988-09-19;""b3"";""3.854"""
1118,"1988-09-19;""t1"";""1.295"""
1119,"1988-09-19;""t2"";""0.294"""
1120,"1988-09-20;""b0"";"
1121,"1988-09-20;""b1"";"
1122,"1988-09-20;""b2"";"
1123,"1988-09-20;""b3"";"
1124,"1988-09-20;""t1"";"
1125,"1988-09-20;""t2"";"
1126,"1988-09-21;""b0"";"
1127,"1988-09-21;""b1"";"
1128,"1988-09-21;""b2"";"
1129,"1988-09-21;""b3"";"
1130,"1988-09-21;""t1"";"
1131,"1988-09-21;""t2"";"
1132,"1988-09-22;""b0"";"
1133,"1988-09-22;""b1"";"
1134,"1988-09-22;""b2"";"
1135,"1988-09-22;""b3"";"
1136,"1988-09-22;""t1"";"
1137,"1988-09-22;""t2"";"
1138,"1988-09-23;""b0"";"
1139,"1988-09-23;""b1"";"
1140,"1988-09-23;""b2"";"
1141,"1988-09-23;""b3"";"
1142,"1988-09-23;""t1"";"
1143,"1988-09-23;""t2"";"
1144,"1988-09-26;""b0"";""4.318"""
1145,"1988-09-26;""b1"";""-2.399"""
1146,"1988-09-26;""b2"";""-2.454"""
1147,"1988-09-26;""b3"";""5.221"""
1148,"1988-09-26;""t1"";""0.65"""
1149,"1988-09-26;""t2"";""0.313"""
1150,"1988-09-27;""b0"";"
1151,"1988-09-27;""b1"";"
1152,"1988-09-27;""b2"";"
1153,"1988-09-27;""b3"";"
1154,"1988-09-27;""t1"";"
1155,"1988-09-27;""t2"";"
1156,"1988-09-28;""b0"";"
1157,"1988-09-28;""b1"";"
1158,"1988-09-28;""b2"";"
1159,"1988-09-28;""b3"";"
1160,"1988-09-28;""t1"";"
1161,"1988-09-28;""t2"";"
1162,"1988-09-29;""b0"";"
1163,"1988-09-29;""b1"";"
1164,"1988-09-29;""b2"";"
1165,"1988-09-29;""b3"";"
1166,"1988-09-29;""t1"";"
1167,"1988-09-29;""t2"";"
1168,"1988-09-30;""b0"";""4.407"""
1169,"1988-09-30;""b1"";""-2.182"""
1170,"1988-09-30;""b2"";""0.056"""
1171,"1988-09-30;""b3"";""3.721"""
1172,"1988-09-30;""t1"";""1.68"""
1173,"1988-09-30;""t2"";""0.316"""
1174,"1988-10-03;""b0"";""0.94"""
1175,"1988-10-03;""b1"";""1.955"""
1176,"1988-10-03;""b2"";""8.015"""
1177,"1988-10-03;""b3"";""2.939"""
1178,"1988-10-03;""t1"";""20.841"""
1179,"1988-10-03;""t2"";""0.766"""
1180,"1988-10-04;""b0"";"
1181,"1988-10-04;""b1"";"
1182,"1988-10-04;""b2"";"
1183,"1988-10-04;""b3"";"
1184,"1988-10-04;""t1"";"
1185,"1988-10-04;""t2"";"
1186,"1988-10-05;""b0"";"
1187,"1988-10-05;""b1"";"
1188,"1988-10-05;""b2"";"
1189,"1988-10-05;""b3"";"
1190,"1988-10-05;""t1"";"
1191,"1988-10-05;""t2"";"
1192,"1988-10-06;""b0"";"
1193,"1988-10-06;""b1"";"
1194,"1988-10-06;""b2"";"
1195,"1988-10-06;""b3"";"
1196,"1988-10-06;""t1"";"
1197,"1988-10-06;""t2"";"
1198,"1988-10-07;""b0"";"
1199,"1988-10-07;""b1"";"
1200,"1988-10-07;""b2"";"
1201,"1988-10-07;""b3"";"
1202,"1988-10-07;""t1"";"
1203,"1988-10-07;""t2"";"
1204,"1988-10-10;""b0"";""3.251"""
1205,"1988-10-10;""b1"";""-0.234"""
1206,"1988-10-10;""b2"";""4.393"""
1207,"1988-10-10;""b3"";""2.719"""
1208,"1988-10-10;""t1"";""19.543"""
1209,"1988-10-10;""t2"";""0.823"""
1210,"1988-10-11;""b0"";"
1211,"1988-10-11;""b1"";"
1212,"1988-10-11;""b2"";"
1213,"1988-10-11;""b3"";"
1214,"1988-10-11;""t1"";"
1215,"1988-10-11;""t2"";"
1216,"1988-10-12;""b0"";"
1217,"1988-10-12;""b1"";"
1218,"1988-10-12;""b2"";"
1219,"1988-10-12;""b3"";"
1220,"1988-10-12;""t1"";"
1221,"1988-10-12;""t2"";"
1222,"1988-10-13;""b0"";"
1223,"1988-10-13;""b1"";"
1224,"1988-10-13;""b2"";"
1225,"1988-10-13;""b3"";"
1226,"1988-10-13;""t1"";"
1227,"1988-10-13;""t2"";"
1228,"1988-10-14;""b0"";"
1229,"1988-10-14;""b1"";"
1230,"1988-10-14;""b2"";"
1231,"1988-10-14;""b3"";"
1232,"1988-10-14;""t1"";"
1233,"1988-10-14;""t2"";"
1234,"1988-10-17;""b0"";""9.756"""
1235,"1988-10-17;""b1"";""-6.618"""
1236,"1988-10-17;""b2"";""0.924"""
1237,"1988-10-17;""b3"";""3.004"""
1238,"1988-10-17;""t1"";""65.707"""
1239,"1988-10-17;""t2"";""0.954"""
1240,"1988-10-18;""b0"";"
1241,"1988-10-18;""b1"";"
1242,"1988-10-18;""b2"";"
1243,"1988-10-18;""b3"";"
1244,"1988-10-18;""t1"";"
1245,"1988-10-18;""t2"";"
1246,"1988-10-19;""b0"";"
1247,"1988-10-19;""b1"";"
1248,"1988-10-19;""b2"";"
1249,"1988-10-19;""b3"";"
1250,"1988-10-19;""t1"";"
1251,"1988-10-19;""t2"";"
1252,"1988-10-20;""b0"";"
1253,"1988-10-20;""b1"";"
1254,"1988-10-20;""b2"";"
1255,"1988-10-20;""b3"";"
1256,"1988-10-20;""t1"";"
1257,"1988-10-20;""t2"";"
1258,"1988-10-21;""b0"";"
1259,"1988-10-21;""b1"";"
1260,"1988-10-21;""b2"";"
1261,"1988-10-21;""b3"";"
1262,"1988-10-21;""t1"";"
1263,"1988-10-21;""t2"";"
1264,"1988-10-24;""b0"";""3.9"""
1265,"1988-10-24;""b1"";""-0.944"""
1266,"1988-10-24;""b2"";""7.102"""
1267,"1988-10-24;""b3"";""3.575"""
1268,"1988-10-24;""t1"";""53.676"""
1269,"1988-10-24;""t2"";""0.899"""
1270,"1988-10-25;""b0"";"
1271,"1988-10-25;""b1"";"
1272,"1988-10-25;""b2"";"
1273,"1988-10-25;""b3"";"
1274,"1988-10-25;""t1"";"
1275,"1988-10-25;""t2"";"
1276,"1988-10-26;""b0"";"
1277,"1988-10-26;""b1"";"
1278,"1988-10-26;""b2"";"
1279,"1988-10-26;""b3"";"
1280,"1988-10-26;""t1"";"
1281,"1988-10-26;""t2"";"
1282,"1988-10-27;""b0"";"
1283,"1988-10-27;""b1"";"
1284,"1988-10-27;""b2"";"
1285,"1988-10-27;""b3"";"
1286,"1988-10-27;""t1"";"
1287,"1988-10-27;""t2"";"
1288,"1988-10-28;""b0"";"
1289,"1988-10-28;""b1"";"
1290,"1988-10-28;""b2"";"
1291,"1988-10-28;""b3"";"
1292,"1988-10-28;""t1"";"
1293,"1988-10-28;""t2"";"
1294,"1988-10-31;""b0"";""12.415"""
1295,"1988-10-31;""b1"";""-9.035"""
1296,"1988-10-31;""b2"";""-7.064"""
1297,"1988-10-31;""b3"";""2.185"""
1298,"1988-10-31;""t1"";""32.131"""
1299,"1988-10-31;""t2"";""0.83"""
1300,"1988-11-01;""b0"";"
1301,"1988-11-01;""b1"";"
1302,"1988-11-01;""b2"";"
1303,"1988-11-01;""b3"";"
1304,"1988-11-01;""t1"";"
1305,"1988-11-01;""t2"";"
1306,"1988-11-02;""b0"";"
1307,"1988-11-02;""b1"";"
1308,"1988-11-02;""b2"";"
1309,"1988-11-02;""b3"";"
1310,"1988-11-02;""t1"";"
1311,"1988-11-02;""t2"";"
1312,"1988-11-03;""b0"";"
1313,"1988-11-03;""b1"";"
1314,"1988-11-03;""b2"";"
1315,"1988-11-03;""b3"";"
1316,"1988-11-03;""t1"";"
1317,"1988-11-03;""t2"";"
1318,"1988-11-04;""b0"";"
1319,"1988-11-04;""b1"";"
1320,"1988-11-04;""b2"";"
1321,"1988-11-04;""b3"";"
1322,"1988-11-04;""t1"";"
1323,"1988-11-04;""t2"";"
1324,"1988-11-07;""b0"";""8.202"""
1325,"1988-11-07;""b1"";""-4.46"""
1326,"1988-11-07;""b2"";""-4.16"""
1327,"1988-11-07;""b3"";""0.596"""
1328,"1988-11-07;""t1"";""19.557"""
1329,"1988-11-07;""t2"";""0.33"""
1330,"1988-11-08;""b0"";"
1331,"1988-11-08;""b1"";"
1332,"1988-11-08;""b2"";"
1333,"1988-11-08;""b3"";"
1334,"1988-11-08;""t1"";"
1335,"1988-11-08;""t2"";"
1336,"1988-11-09;""b0"";"
1337,"1988-11-09;""b1"";"
1338,"1988-11-09;""b2"";"
1339,"1988-11-09;""b3"";"
1340,"1988-11-09;""t1"";"
1341,"1988-11-09;""t2"";"
1342,"1988-11-10;""b0"";"
1343,"1988-11-10;""b1"";"
1344,"1988-11-10;""b2"";"
1345,"1988-11-10;""b3"";"
1346,"1988-11-10;""t1"";"
1347,"1988-11-10;""t2"";"
1348,"1988-11-11;""b0"";"
1349,"1988-11-11;""b1"";"
1350,"1988-11-11;""b2"";"
1351,"1988-11-11;""b3"";"
1352,"1988-11-11;""t1"";"
1353,"1988-11-11;""t2"";"
1354,"1988-11-14;""b0"";""8.467"""
1355,"1988-11-14;""b1"";""-4.967"""
1356,"1988-11-14;""b2"";""1.926"""
1357,"1988-11-14;""b3"";""1.597"""
1358,"1988-11-14;""t1"";""80.181"""
1359,"1988-11-14;""t2"";""0.273"""
1360,"1988-11-15;""b0"";"
1361,"1988-11-15;""b1"";"
1362,"1988-11-15;""b2"";"
1363,"1988-11-15;""b3"";"
1364,"1988-11-15;""t1"";"
1365,"1988-11-15;""t2"";"
1366,"1988-11-16;""b0"";"
1367,"1988-11-16;""b1"";"
1368,"1988-11-16;""b2"";"
1369,"1988-11-16;""b3"";"
1370,"1988-11-16;""t1"";"
1371,"1988-11-16;""t2"";"
1372,"1988-11-17;""b0"";"
1373,"1988-11-17;""b1"";"
1374,"1988-11-17;""b2"";"
1375,"1988-11-17;""b3"";"
1376,"1988-11-17;""t1"";"
1377,"1988-11-17;""t2"";"
1378,"1988-11-18;""b0"";"
1379,"1988-11-18;""b1"";"
1380,"1988-11-18;""b2"";"
1381,"1988-11-18;""b3"";"
1382,"1988-11-18;""t1"";"
1383,"1988-11-18;""t2"";"
1384,"1988-11-21;""b0"";""4.676"""
1385,"1988-11-21;""b1"";""-0.154"""
1386,"1988-11-21;""b2"";""-2.568"""
1387,"1988-11-21;""b3"";""-1.049"""
1388,"1988-11-21;""t1"";""2.908"""
1389,"1988-11-21;""t2"";""0.081"""
1390,"1988-11-22;""b0"";"
1391,"1988-11-22;""b1"";"
1392,"1988-11-22;""b2"";"
1393,"1988-11-22;""b3"";"
1394,"1988-11-22;""t1"";"
1395,"1988-11-22;""t2"";"
1396,"1988-11-23;""b0"";"
1397,"1988-11-23;""b1"";"
1398,"1988-11-23;""b2"";"
1399,"1988-11-23;""b3"";"
1400,"1988-11-23;""t1"";"
1401,"1988-11-23;""t2"";"
1402,"1988-11-24;""b0"";"
1403,"1988-11-24;""b1"";"
1404,"1988-11-24;""b2"";"
1405,"1988-11-24;""b3"";"
1406,"1988-11-24;""t1"";"
1407,"1988-11-24;""t2"";"
1408,"1988-11-25;""b0"";"
1409,"1988-11-25;""b1"";"
1410,"1988-11-25;""b2"";"
1411,"1988-11-25;""b3"";"
1412,"1988-11-25;""t1"";"
1413,"1988-11-25;""t2"";"
1414,"1988-11-28;""b0"";""4.984"""
1415,"1988-11-28;""b1"";""-0.403"""
1416,"1988-11-28;""b2"";""-3.04"""
1417,"1988-11-28;""b3"";""0.3"""
1418,"1988-11-28;""t1"";""4.251"""
1419,"1988-11-28;""t2"";""0.457"""
1420,"1988-11-29;""b0"";"
1421,"1988-11-29;""b1"";"
1422,"1988-11-29;""b2"";"
1423,"1988-11-29;""b3"";"
1424,"1988-11-29;""t1"";"
1425,"1988-11-29;""t2"";"
1426,"1988-11-30;""b0"";"
1427,"1988-11-30;""b1"";"
1428,"1988-11-30;""b2"";"
1429,"1988-11-30;""b3"";"
1430,"1988-11-30;""t1"";"
1431,"1988-11-30;""t2"";"
1432,"1988-12-01;""b0"";"
1433,"1988-12-01;""b1"";"
1434,"1988-12-01;""b2"";"
1435,"1988-12-01;""b3"";"
1436,"1988-12-01;""t1"";"
1437,"1988-12-01;""t2"";"
1438,"1988-12-02;""b0"";"
1439,"1988-12-02;""b1"";"
1440,"1988-12-02;""b2"";"
1441,"1988-12-02;""b3"";"
1442,"1988-12-02;""t1"";"
1443,"1988-12-02;""t2"";"
1444,"1988-12-05;""b0"";""7.605"""
1445,"1988-12-05;""b1"";""-3.383"""
1446,"1988-12-05;""b2"";""-5.868"""
1447,"1988-12-05;""b3"";""1.268"""
1448,"1988-12-05;""t1"";""11.544"""
1449,"1988-12-05;""t2"";""0.227"""
1450,"1988-12-06;""b0"";"
1451,"1988-12-06;""b1"";"
1452,"1988-12-06;""b2"";"
1453,"1988-12-06;""b3"";"
1454,"1988-12-06;""t1"";"
1455,"1988-12-06;""t2"";"
1456,"1988-12-07;""b0"";"
1457,"1988-12-07;""b1"";"
1458,"1988-12-07;""b2"";"
1459,"1988-12-07;""b3"";"
1460,"1988-12-07;""t1"";"
1461,"1988-12-07;""t2"";"
1462,"1988-12-08;""b0"";"
1463,"1988-12-08;""b1"";"
1464,"1988-12-08;""b2"";"
1465,"1988-12-08;""b3"";"
1466,"1988-12-08;""t1"";"
1467,"1988-12-08;""t2"";"
1468,"1988-12-09;""b0"";"
1469,"1988-12-09;""b1"";"
1470,"1988-12-09;""b2"";"
1471,"1988-12-09;""b3"";"
1472,"1988-12-09;""t1"";"
1473,"1988-12-09;""t2"";"
1474,"1988-12-12;""b0"";""4.653"""
1475,"1988-12-12;""b1"";""-0.012"""
1476,"1988-12-12;""b2"";""-2.82"""
1477,"1988-12-12;""b3"";""1.525"""
1478,"1988-12-12;""t1"";""2.865"""
1479,"1988-12-12;""t2"";""0.299"""
1480,"1988-12-13;""b0"";"
1481,"1988-12-13;""b1"";"
1482,"1988-12-13;""b2"";"
1483,"1988-12-13;""b3"";"
1484,"1988-12-13;""t1"";"
1485,"1988-12-13;""t2"";"
1486,"1988-12-14;""b0"";"
1487,"1988-12-14;""b1"";"
1488,"1988-12-14;""b2"";"
1489,"1988-12-14;""b3"";"
1490,"1988-12-14;""t1"";"
